employee_id,department,date,day_of_week,month,hours_reported,is_fraud,fraud_type,global_mean,global_std,z_score,dept_percentile
EMP-024,Sales,2024-05-22,Wednesday,May,7.28,False,,7.653769230769231,1.0121297411890453,-0.3692898405792604,0.2630769230769231
EMP-024,Sales,2024-05-23,Thursday,May,6.77,False,,7.653769230769231,1.0121297411890453,-0.8731778099228498,0.12038461538461538
EMP-024,Sales,2024-05-24,Friday,May,7.23,False,,7.653769230769231,1.0121297411890453,-0.4186906218874552,0.24653846153846154
EMP-024,Sales,2024-05-27,Monday,May,7.48,False,,7.653769230769231,1.0121297411890453,-0.17168671534648036,0.31653846153846155
EMP-024,Sales,2024-05-28,Tuesday,May,8.49,False,,7.653769230769231,1.0121297411890453,0.8262090670790578,0.6665384615384615
EMP-024,Sales,2024-05-29,Wednesday,May,7.9,False,,7.653769230769231,1.0121297411890453,0.2432798476423573,0.4603846153846154
EMP-024,Sales,2024-05-30,Thursday,May,6.38,False,,7.653769230769231,1.0121297411890453,-1.2585039041267703,0.06346153846153846
EMP-024,Sales,2024-05-31,Friday,May,5.71,False,,7.653769230769231,1.0121297411890453,-1.9204743736565826,0.01423076923076923
EMP-040,Marketing,2024-05-01,Wednesday,May,6.61,False,,7.528230769230769,0.742162632237252,-1.2372365965971073,0.09711538461538462
EMP-040,Marketing,2024-05-02,Thursday,May,7.34,False,,7.528230769230769,0.742162632237252,-0.25362469229061885,0.38076923076923075
EMP-040,Marketing,2024-05-03,Friday,May,8.55,False,,7.528230769230769,0.742162632237252,1.3767457244365766,0.8596153846153847
EMP-040,Marketing,2024-05-06,Monday,May,7.75,False,,7.528230769230769,0.742162632237252,0.298814870402067,0.5754807692307692
EMP-040,Marketing,2024-05-07,Tuesday,May,8.09,False,,7.528230769230769,0.742162632237252,0.756935483366733,0.7471153846153846
EMP-040,Marketing,2024-05-08,Wednesday,May,7.44,False,,7.528230769230769,0.742162632237252,-0.11888333553630455,0.43173076923076925
EMP-040,Marketing,2024-05-09,Thursday,May,7.25,False,,7.528230769230769,0.742162632237252,-0.3748919133695009,0.3346153846153846
EMP-040,Marketing,2024-05-10,Friday,May,6.64,False,,7.528230769230769,0.742162632237252,-1.1968141895708142,0.10432692307692308
EMP-040,Marketing,2024-05-13,Monday,May,8.31,False,,7.528230769230769,0.742162632237252,1.0533664682262238,0.8144230769230769
EMP-040,Marketing,2024-05-14,Tuesday,May,8.05,False,,7.528230769230769,0.742162632237252,0.7030389406650087,0.7317307692307692
EMP-040,Marketing,2024-05-15,Wednesday,May,6.83,False,,7.528230769230769,0.742162632237252,-0.9408056117376178,0.1576923076923077
EMP-040,Marketing,2024-05-16,Thursday,May,7.52,False,,7.528230769230769,0.742162632237252,-0.011090250132854786,0.4706730769230769
EMP-040,Marketing,2024-05-17,Friday,May,7.48,False,,7.528230769230769,0.742162632237252,-0.06498679283457907,0.4528846153846154
EMP-040,Marketing,2024-05-20,Monday,May,7.72,False,,7.528230769230769,0.742162632237252,0.2583924633757726,0.5552884615384616
EMP-040,Marketing,2024-05-21,Tuesday,May,8.63,False,,7.528230769230769,0.742162632237252,1.4845388098400276,0.8730769230769231
EMP-040,Marketing,2024-05-22,Wednesday,May,7.64,False,,7.528230769230769,0.742162632237252,0.15059937797232165,0.5254807692307693
EMP-040,Marketing,2024-05-23,Thursday,May,7.57,False,,7.528230769230769,0.742162632237252,0.05628042824430296,0.48846153846153845
EMP-040,Marketing,2024-05-24,Friday,May,6.35,False,,7.528230769230769,0.742162632237252,-1.5875641241583236,0.041826923076923074
EMP-040,Marketing,2024-05-27,Monday,May,6.43,False,,7.528230769230769,0.742162632237252,-1.4797710387548726,0.06057692307692308
EMP-040,Marketing,2024-05-28,Tuesday,May,6.88,False,,7.528230769230769,0.742162632237252,-0.8734349333604613,0.17451923076923076
EMP-040,Marketing,2024-05-29,Wednesday,May,6.21,False,,7.528230769230769,0.742162632237252,-1.776202023614362,0.02451923076923077
EMP-040,Marketing,2024-05-30,Thursday,May,7.96,False,,7.528230769230769,0.742162632237252,0.5817717195861255,0.6538461538461539
EMP-040,Marketing,2024-05-31,Friday,May,7.91,False,,7.528230769230769,0.742162632237252,0.5144010412089689,0.6379807692307692
EMP-041,Marketing,2024-05-01,Wednesday,May,6.73,False,,7.352307692307692,0.6357715674571184,-0.9788227787485398,0.125
EMP-041,Marketing,2024-05-02,Thursday,May,8.18,False,,7.352307692307692,0.6357715674571184,1.301870593242807,0.7798076923076923
EMP-041,Marketing,2024-05-03,Friday,May,6.79,False,,7.352307692307692,0.6357715674571184,-0.8844492599075191,0.14086538461538461
EMP-041,Marketing,2024-05-06,Monday,May,7.14,False,,7.352307692307692,0.6357715674571184,-0.3339370666682288,0.28557692307692306
EMP-041,Marketing,2024-05-07,Tuesday,May,7.03,False,,7.352307692307692,0.6357715674571184,-0.5069551845434337,0.23557692307692307
EMP-041,Marketing,2024-05-08,Wednesday,May,7.27,False,,7.352307692307692,0.6357715674571184,-0.12946110917934953,0.34807692307692306
EMP-041,Marketing,2024-05-09,Thursday,May,7.04,False,,7.352307692307692,0.6357715674571184,-0.4912262647365971,0.2389423076923077
EMP-041,Marketing,2024-05-10,Friday,May,7.48,False,,7.352307692307692,0.6357715674571184,0.20084620676422632,0.4528846153846154
EMP-041,Marketing,2024-05-13,Monday,May,7.34,False,,7.352307692307692,0.6357715674571184,-0.01935867053149092,0.38076923076923075
EMP-041,Marketing,2024-05-14,Tuesday,May,9.05,False,,7.352307692307692,0.6357715674571184,2.6702866164376173,0.9538461538461539
EMP-041,Marketing,2024-05-15,Wednesday,May,6.39,False,,7.352307692307692,0.6357715674571184,-1.5136060521809949,0.05432692307692308
EMP-041,Marketing,2024-05-16,Thursday,May,6.75,False,,7.352307692307692,0.6357715674571184,-0.9473649391348667,0.13076923076923078
EMP-041,Marketing,2024-05-17,Friday,May,6.37,False,,7.352307692307692,0.6357715674571184,-1.545063891794668,0.04855769230769231
EMP-041,Marketing,2024-05-20,Monday,May,7.72,False,,7.352307692307692,0.6357715674571184,0.5783402821283105,0.5552884615384616
EMP-041,Marketing,2024-05-21,Tuesday,May,6.38,False,,7.352307692307692,0.6357715674571184,-1.5293349719878315,0.051923076923076926
EMP-041,Marketing,2024-05-22,Wednesday,May,8.19,False,,7.352307692307692,0.6357715674571184,1.3175995130496434,0.7836538461538461
EMP-041,Marketing,2024-05-23,Thursday,May,7.52,False,,7.352307692307692,0.6357715674571184,0.2637618859915725,0.4706730769230769
EMP-041,Marketing,2024-05-24,Friday,May,7.55,False,,7.352307692307692,0.6357715674571184,0.31094864541208356,0.4798076923076923
EMP-041,Marketing,2024-05-27,Monday,May,7.61,False,,7.352307692307692,0.6357715674571184,0.40532216425310563,0.5125
EMP-041,Marketing,2024-05-28,Tuesday,May,6.83,False,,7.352307692307692,0.6357715674571184,-0.8215335806801716,0.1576923076923077
EMP-041,Marketing,2024-05-29,Wednesday,May,6.91,False,,7.352307692307692,0.6357715674571184,-0.6957022222254764,0.18798076923076923
EMP-041,Marketing,2024-05-30,Thursday,May,7.17,False,,7.352307692307692,0.6357715674571184,-0.2867503072477178,0.2971153846153846
EMP-041,Marketing,2024-05-31,Friday,May,7.67,False,,7.352307692307692,0.6357715674571184,0.49969568309412626,0.5341346153846154
EMP-019,Engineering,2024-05-01,Wednesday,May,7.56,False,,8.06846153846154,0.8593439552315263,-0.5916857102050006,0.19
EMP-019,Engineering,2024-05-02,Thursday,May,7.25,False,,8.06846153846154,0.8593439552315263,-0.9524260146113762,0.10076923076923076
EMP-019,Engineering,2024-05-03,Friday,May,9.71,False,,8.06846153846154,0.8593439552315263,1.9102228526134155,0.887948717948718
EMP-019,Engineering,2024-05-06,Monday,May,6.59,False,,8.06846153846154,0.8593439552315263,-1.720453759476564,0.016153846153846154
EMP-019,Engineering,2024-05-07,Tuesday,May,8.88,False,,8.06846153846154,0.8593439552315263,0.9443697795253763,0.7043589743589743
EMP-019,Engineering,2024-05-08,Wednesday,May,8.84,False,,8.06846153846154,0.8593439552315263,0.8978226434729396,0.6933333333333334
EMP-019,Engineering,2024-05-09,Thursday,May,7.77,False,,8.06846153846154,0.8593439552315263,-0.3473132459297136,0.2582051282051282
EMP-019,Engineering,2024-05-10,Friday,May,7.32,False,,8.06846153846154,0.8593439552315263,-0.8709685265196135,0.12
EMP-019,Engineering,2024-05-13,Monday,May,7.36,False,,8.06846153846154,0.8593439552315263,-0.8244213904671779,0.13230769230769232
EMP-019,Engineering,2024-05-14,Tuesday,May,8.61,False,,8.06846153846154,0.8593439552315263,0.6301766111714343,0.6205128205128205
EMP-019,Engineering,2024-05-15,Wednesday,May,8.49,False,,8.06846153846154,0.8593439552315263,0.49053520301412834,0.5784615384615385
EMP-019,Engineering,2024-05-16,Thursday,May,8.83,False,,8.06846153846154,0.8593439552315263,0.886185859459831,0.69
EMP-019,Engineering,2024-05-17,Friday,May,9.43,False,,8.06846153846154,0.8593439552315263,1.5843929002463648,0.8469230769230769
EMP-019,Engineering,2024-05-20,Monday,May,8.6,False,,8.06846153846154,0.8593439552315263,0.6185398271583257,0.6151282051282051
EMP-019,Engineering,2024-05-21,Tuesday,May,7.39,False,,8.06846153846154,0.8593439552315263,-0.7895110384278519,0.13974358974358975
EMP-019,Engineering,2024-05-22,Wednesday,May,7.64,False,,8.06846153846154,0.8593439552315263,-0.49859143810012924,0.21487179487179486
EMP-019,Engineering,2024-05-23,Thursday,May,9.0,False,,8.06846153846154,0.8593439552315263,1.0840111876826823,0.7415384615384616
EMP-019,Engineering,2024-05-24,Friday,May,7.55,False,,8.06846153846154,0.8593439552315263,-0.6033224942181092,0.1858974358974359
EMP-019,Engineering,2024-05-27,Monday,May,7.03,False,,8.06846153846154,0.8593439552315263,-1.2084352628997719,0.0641025641025641
EMP-019,Engineering,2024-05-28,Tuesday,May,8.63,False,,8.06846153846154,0.8593439552315263,0.6534501791976537,0.6261538461538462
EMP-019,Engineering,2024-05-29,Wednesday,May,8.0,False,,8.06846153846154,0.8593439552315263,-0.07966721362820829,0.36025641025641025
EMP-019,Engineering,2024-05-30,Thursday,May,9.32,False,,8.06846153846154,0.8593439552315263,1.4563882761021676,0.8258974358974359
EMP-019,Engineering,2024-05-31,Friday,May,8.51,False,,8.06846153846154,0.8593439552315263,0.5138087710403456,0.5838461538461538
EMP-017,Operations,2024-06-03,Monday,June,7.3,False,,8.488692307692308,0.8433123952986823,-1.4095515663223468,0.08461538461538462
EMP-017,Operations,2024-06-04,Tuesday,June,9.96,False,,8.488692307692308,0.8433123952986823,1.7446769435739045,0.921923076923077
EMP-017,Operations,2024-06-05,Wednesday,June,7.92,False,,8.488692307692308,0.8433123952986823,-0.6743554474743485,0.235
EMP-017,Operations,2024-06-06,Thursday,June,8.12,False,,8.488692307692308,0.8433123952986823,-0.43719540913628546,0.3453846153846154
EMP-017,Operations,2024-06-07,Friday,June,8.28,False,,8.488692307692308,0.8433123952986823,-0.2474673784658342,0.40923076923076923
EMP-017,Operations,2024-06-10,Monday,June,7.03,False,,8.488692307692308,0.8433123952986823,-1.7297176180787326,0.041923076923076924
EMP-017,Operations,2024-06-11,Tuesday,June,8.49,False,,8.488692307692308,0.8433123952986823,0.0015506617891339316,0.4796153846153846
EMP-017,Operations,2024-06-12,Wednesday,June,7.46,False,,8.488692307692308,0.8433123952986823,-1.2198235356518956,0.10423076923076922
EMP-017,Operations,2024-06-13,Thursday,June,8.27,False,,8.488692307692308,0.8433123952986823,-0.2593253803827371,0.40692307692307694
EMP-017,Operations,2024-06-14,Friday,June,8.15,False,,8.488692307692308,0.8433123952986823,-0.40162140338557456,0.3596153846153846
EMP-017,Operations,2024-06-17,Monday,June,9.17,False,,8.488692307692308,0.8433123952986823,0.8078947921385509,0.7588461538461538
EMP-017,Operations,2024-06-18,Tuesday,June,9.27,False,,8.488692307692308,0.8433123952986823,0.9264748113075825,0.7876923076923077
EMP-017,Operations,2024-06-19,Wednesday,June,7.58,False,,8.488692307692308,0.8433123952986823,-1.077527512649057,0.12730769230769232
EMP-017,Operations,2024-06-20,Thursday,June,8.19,False,,8.488692307692308,0.8433123952986823,-0.35418939571796276,0.37115384615384617
EMP-017,Operations,2024-06-21,Friday,June,8.21,False,,8.488692307692308,0.8433123952986823,-0.3304733918841548,0.3803846153846154
EMP-017,Operations,2024-06-24,Monday,June,7.57,False,,8.488692307692308,0.8433123952986823,-1.08938551456596,0.12538461538461537
EMP-017,Operations,2024-06-25,Tuesday,June,9.25,False,,8.488692307692308,0.8433123952986823,0.9027588074737766,0.7807692307692308
EMP-017,Operations,2024-06-26,Wednesday,June,8.99,False,,8.488692307692308,0.8433123952986823,0.5944507576342937,0.68
EMP-017,Operations,2024-06-27,Thursday,June,7.71,False,,8.488692307692308,0.8433123952986823,-0.9233734877293156,0.16653846153846155
EMP-017,Operations,2024-06-28,Friday,June,8.19,False,,8.488692307692308,0.8433123952986823,-0.35418939571796276,0.37115384615384617
EMP-010,Operations,2024-06-03,Monday,June,7.38,True,burst_padding,8.647076923076922,0.9188301005773006,-1.3790111167242103,0.09461538461538462
EMP-010,Operations,2024-06-04,Tuesday,June,8.79,True,burst_padding,8.647076923076922,0.9188301005773006,0.15554897127693015,0.5996153846153847
EMP-010,Operations,2024-06-05,Wednesday,June,7.45,True,burst_padding,8.647076923076922,0.9188301005773006,-1.302827282568125,0.10115384615384615
EMP-010,Operations,2024-06-06,Thursday,June,10.47,True,burst_padding,8.647076923076922,0.9188301005773006,1.9839609910229725,0.9923076923076923
EMP-010,Operations,2024-06-07,Friday,June,9.2,True,burst_padding,8.647076923076922,0.9188301005773006,0.6017685713339997,0.7646153846153846
EMP-010,Operations,2024-06-10,Monday,June,8.25,True,burst_padding,8.647076923076922,0.9188301005773006,-0.43215489221286774,0.3976923076923077
EMP-010,Operations,2024-06-11,Tuesday,June,8.68,True,burst_padding,8.647076923076922,0.9188301005773006,0.03583151760308286,0.5476923076923077
EMP-010,Operations,2024-06-12,Wednesday,June,9.71,True,burst_padding,8.647076923076922,0.9188301005773006,1.156822220185478,0.8903846153846153
EMP-010,Operations,2024-06-13,Thursday,June,8.62,True,burst_padding,8.647076923076922,0.9188301005773006,-0.02946891167356199,0.5265384615384615
EMP-010,Operations,2024-06-14,Friday,June,7.66,True,burst_padding,8.647076923076922,0.9188301005773006,-1.07427578009987,0.14846153846153845
EMP-010,Operations,2024-06-17,Monday,June,8.22,True,burst_padding,8.647076923076922,0.9188301005773006,-0.4648051068511892,0.3853846153846154
EMP-010,Operations,2024-06-18,Tuesday,June,9.41,True,burst_padding,8.647076923076922,0.9188301005773006,0.8303200738022558,0.8292307692307692
EMP-010,Operations,2024-06-19,Wednesday,June,8.83,True,burst_padding,8.647076923076922,0.9188301005773006,0.19908259079469404,0.615
EMP-010,Operations,2024-06-20,Thursday,June,8.85,True,burst_padding,8.647076923076922,0.9188301005773006,0.220849400553575,0.6230769230769231
EMP-010,Operations,2024-06-21,Friday,June,9.5,True,burst_padding,8.647076923076922,0.9188301005773006,0.9282707177172221,0.8507692307692307
EMP-010,Operations,2024-06-24,Monday,June,9.62,True,burst_padding,8.647076923076922,0.9188301005773006,1.0588715762705099,0.8719230769230769
EMP-010,Operations,2024-06-25,Tuesday,June,9.76,True,burst_padding,8.647076923076922,0.9188301005773006,1.2112392445826805,0.8992307692307693
EMP-010,Operations,2024-06-26,Wednesday,June,7.32,True,burst_padding,8.647076923076922,0.9188301005773006,-1.4443115460008542,0.08615384615384615
EMP-010,Operations,2024-06-27,Thursday,June,8.6,True,burst_padding,8.647076923076922,0.9188301005773006,-0.05123572143244297,0.5180769230769231
EMP-010,Operations,2024-06-28,Friday,June,9.08,True,burst_padding,8.647076923076922,0.9188301005773006,0.471167712780712,0.7342307692307692
EMP-002,Engineering,2024-06-03,Monday,June,7.55,True,friday_inflator,8.818,1.4018417564324153,-0.9045243474748299,0.1858974358974359
EMP-002,Engineering,2024-06-04,Tuesday,June,8.34,True,friday_inflator,8.818,1.4018417564324153,-0.34097999849603194,0.5182051282051282
EMP-002,Engineering,2024-06-05,Wednesday,June,9.09,True,friday_inflator,8.818,1.4018417564324153,0.19403045939523184,0.77
EMP-002,Engineering,2024-06-06,Thursday,June,8.06,True,friday_inflator,8.818,1.4018417564324153,-0.54071723610877,0.38794871794871794
EMP-002,Engineering,2024-06-07,Friday,June,12.43,True,friday_inflator,8.818,1.4018417564324153,2.5766103652043264,0.997948717948718
EMP-002,Engineering,2024-06-10,Monday,June,8.1,True,friday_inflator,8.818,1.4018417564324153,-0.5121833450212365,0.4046153846153846
EMP-002,Engineering,2024-06-11,Tuesday,June,7.35,True,friday_inflator,8.818,1.4018417564324153,-1.0471938029125003,0.12871794871794873
EMP-002,Engineering,2024-06-12,Wednesday,June,7.98,True,friday_inflator,8.818,1.4018417564324153,-0.5977850182838382,0.3523076923076923
EMP-002,Engineering,2024-06-13,Thursday,June,9.53,True,friday_inflator,8.818,1.4018417564324153,0.5079032613581063,0.8638461538461538
EMP-002,Engineering,2024-06-14,Friday,June,10.71,True,friday_inflator,8.818,1.4018417564324153,1.3496530484403624,0.958974358974359
EMP-002,Engineering,2024-06-17,Monday,June,9.09,True,friday_inflator,8.818,1.4018417564324153,0.19403045939523184,0.77
EMP-002,Engineering,2024-06-18,Tuesday,June,9.15,True,friday_inflator,8.818,1.4018417564324153,0.2368312960265333,0.7876923076923077
EMP-002,Engineering,2024-06-19,Wednesday,June,7.89,True,friday_inflator,8.818,1.4018417564324153,-0.6619862732307904,0.3182051282051282
EMP-002,Engineering,2024-06-20,Thursday,June,7.09,True,friday_inflator,8.818,1.4018417564324153,-1.2326640949814716,0.07358974358974359
EMP-002,Engineering,2024-06-21,Friday,June,11.43,True,friday_inflator,8.818,1.4018417564324153,1.8632630880159748,0.9861538461538462
EMP-002,Engineering,2024-06-24,Monday,June,7.81,True,friday_inflator,8.818,1.4018417564324153,-0.7190540554058585,0.2746153846153846
EMP-002,Engineering,2024-06-25,Tuesday,June,8.83,True,friday_inflator,8.818,1.4018417564324153,0.008560167326260545,0.69
EMP-002,Engineering,2024-06-26,Wednesday,June,8.08,True,friday_inflator,8.818,1.4018417564324153,-0.5264502905650033,0.3971794871794872
EMP-002,Engineering,2024-06-27,Thursday,June,8.17,True,friday_inflator,8.818,1.4018417564324153,-0.4622490356180517,0.4323076923076923
EMP-002,Engineering,2024-06-28,Friday,June,11.55,True,friday_inflator,8.818,1.4018417564324153,1.9488647612785777,0.9892307692307692
EMP-049,Engineering,2024-06-03,Monday,June,8.25,False,,8.129,0.8243445599313263,0.14678328199324878,0.47615384615384615
EMP-049,Engineering,2024-06-04,Tuesday,June,8.9,False,,8.129,0.8243445599313263,0.935288515841277,0.7117948717948718
EMP-049,Engineering,2024-06-05,Wednesday,June,7.92,False,,8.129,0.8243445599313263,-0.25353475980651924,0.33
EMP-049,Engineering,2024-06-06,Thursday,June,8.25,False,,8.129,0.8243445599313263,0.14678328199324878,0.47615384615384615
EMP-049,Engineering,2024-06-07,Friday,June,8.55,False,,8.129,0.8243445599313263,0.5107087745384933,0.5971794871794872
EMP-049,Engineering,2024-06-10,Monday,June,7.71,False,,8.129,0.8243445599313263,-0.5082826045881897,0.2382051282051282
EMP-049,Engineering,2024-06-11,Tuesday,June,7.73,False,,8.129,0.8243445599313263,-0.4840209050851729,0.24564102564102563
EMP-049,Engineering,2024-06-12,Wednesday,June,9.4,False,,8.129,0.8243445599313263,1.541831003416683,0.8402564102564103
EMP-049,Engineering,2024-06-13,Thursday,June,8.67,False,,8.129,0.8243445599313263,0.6562789715565898,0.638974358974359
EMP-049,Engineering,2024-06-14,Friday,June,8.36,False,,8.129,0.8243445599313263,0.28022262925983743,0.5294871794871795
EMP-049,Engineering,2024-06-17,Monday,June,8.5,False,,8.129,0.8243445599313263,0.4500545257809518,0.5807692307692308
EMP-049,Engineering,2024-06-18,Tuesday,June,6.69,False,,8.129,0.8243445599313263,-1.7456292792420174,0.021794871794871794
EMP-049,Engineering,2024-06-19,Wednesday,June,8.44,False,,8.129,0.8243445599313263,0.3772694272719025,0.5615384615384615
EMP-049,Engineering,2024-06-20,Thursday,June,8.22,False,,8.129,0.8243445599313263,0.1103907327387252,0.46307692307692305
EMP-049,Engineering,2024-06-21,Friday,June,8.29,False,,8.129,0.8243445599313263,0.19530668099928022,0.49615384615384617
EMP-049,Engineering,2024-06-24,Monday,June,7.91,False,,8.129,0.8243445599313263,-0.26566560955802715,0.3258974358974359
EMP-049,Engineering,2024-06-25,Tuesday,June,7.08,False,,8.129,0.8243445599313263,-1.2725261389332012,0.07025641025641026
EMP-049,Engineering,2024-06-26,Wednesday,June,7.51,False,,8.129,0.8243445599313263,-0.7508995996183524,0.17205128205128206
EMP-049,Engineering,2024-06-27,Thursday,June,9.52,False,,8.129,0.8243445599313263,1.6874012004347796,0.8617948717948718
EMP-049,Engineering,2024-06-28,Friday,June,8.02,False,,8.129,0.8243445599313263,-0.1322262622914385,0.36666666666666664
EMP-032,Marketing,2024-06-03,Monday,June,7.44,False,,7.442,0.6813363521831208,-0.0029354077374433786,0.43173076923076925
EMP-032,Marketing,2024-06-04,Tuesday,June,6.37,False,,7.442,0.6813363521831208,-1.5733785472698243,0.04855769230769231
EMP-032,Marketing,2024-06-05,Wednesday,June,6.25,False,,7.442,0.6813363521831208,-1.7495030115164467,0.03028846153846154
EMP-032,Marketing,2024-06-06,Thursday,June,7.9,False,,7.442,0.6813363521831208,0.672208371874608,0.6350961538461538
EMP-032,Marketing,2024-06-07,Friday,June,7.57,False,,7.442,0.6813363521831208,0.1878660951963971,0.48846153846153845
EMP-032,Marketing,2024-06-10,Monday,June,7.52,False,,7.442,0.6813363521831208,0.1144809017603035,0.4706730769230769
EMP-032,Marketing,2024-06-11,Tuesday,June,7.01,False,,7.442,0.6813363521831208,-0.6340480712878401,0.22740384615384615
EMP-032,Marketing,2024-06-12,Wednesday,June,7.96,False,,7.442,0.6813363521831208,0.7602706039979185,0.6538461538461539
EMP-032,Marketing,2024-06-13,Thursday,June,6.83,False,,7.442,0.6813363521831208,-0.898234767657773,0.1576923076923077
EMP-032,Marketing,2024-06-14,Friday,June,6.89,False,,7.442,0.6813363521831208,-0.8101725355344624,0.1778846153846154
EMP-032,Marketing,2024-06-17,Monday,June,7.43,False,,7.442,0.6813363521831208,-0.017612446424662878,0.4235576923076923
EMP-032,Marketing,2024-06-18,Tuesday,June,7.11,False,,7.442,0.6813363521831208,-0.48727768441565433,0.27163461538461536
EMP-032,Marketing,2024-06-19,Wednesday,June,7.02,False,,7.442,0.6813363521831208,-0.619371032600622,0.23125
EMP-032,Marketing,2024-06-20,Thursday,June,7.76,False,,7.442,0.6813363521831208,0.46672983025354803,0.5836538461538462
EMP-032,Marketing,2024-06-21,Friday,June,7.77,False,,7.442,0.6813363521831208,0.48140686894076623,0.5894230769230769
EMP-032,Marketing,2024-06-24,Monday,June,8.15,False,,7.442,0.6813363521831208,1.0391343390550707,0.76875
EMP-032,Marketing,2024-06-25,Tuesday,June,7.35,False,,7.442,0.6813363521831208,-0.13502875592241106,0.3875
EMP-032,Marketing,2024-06-26,Wednesday,June,6.48,False,,7.442,0.6813363521831208,-1.4119311217104202,0.07163461538461538
EMP-032,Marketing,2024-06-27,Thursday,June,7.08,False,,7.442,0.6813363521831208,-0.5313088004773102,0.2552884615384615
EMP-032,Marketing,2024-06-28,Friday,June,8.94,False,,7.442,0.6813363521831208,2.1986203953453316,0.9043269230769231
EMP-016,Sales,2024-06-03,Monday,June,8.04,False,,7.728076923076923,1.0521989496743887,0.29644876286904026,0.5092307692307693
EMP-016,Sales,2024-06-04,Tuesday,June,8.35,False,,7.728076923076923,1.0521989496743887,0.5910698514910471,0.6265384615384615
EMP-016,Sales,2024-06-05,Wednesday,June,5.36,False,,7.728076923076923,1.0521989496743887,-2.250598067798626,0.007692307692307693
EMP-016,Sales,2024-06-06,Thursday,June,7.85,False,,7.728076923076923,1.0521989496743887,0.11587454726200463,0.44846153846153847
EMP-016,Sales,2024-06-07,Friday,June,6.02,False,,7.728076923076923,1.0521989496743887,-1.6233402662162906,0.031153846153846153
EMP-016,Sales,2024-06-10,Monday,June,7.97,False,,7.728076923076923,1.0521989496743887,0.2299214202769749,0.4815384615384615
EMP-016,Sales,2024-06-11,Tuesday,June,9.21,False,,7.728076923076923,1.0521989496743887,1.4084057747650012,0.8319230769230769
EMP-016,Sales,2024-06-12,Wednesday,June,9.66,False,,7.728076923076923,1.0521989496743887,1.8360815485711386,0.905
EMP-016,Sales,2024-06-13,Thursday,June,7.9,False,,7.728076923076923,1.0521989496743887,0.16339407768490954,0.4603846153846154
EMP-016,Sales,2024-06-14,Friday,June,7.7,False,,7.728076923076923,1.0521989496743887,-0.026684044006707586,0.39653846153846156
EMP-016,Sales,2024-06-17,Monday,June,9.4,False,,7.728076923076923,1.0521989496743887,1.5889799903720367,0.8688461538461538
EMP-016,Sales,2024-06-18,Tuesday,June,8.25,False,,7.728076923076923,1.0521989496743887,0.4960307906452389,0.5919230769230769
EMP-016,Sales,2024-06-19,Wednesday,June,6.29,False,,7.728076923076923,1.0521989496743887,-1.3667348019326073,0.05307692307692308
EMP-016,Sales,2024-06-20,Thursday,June,7.71,False,,7.728076923076923,1.0521989496743887,-0.017180137922126942,0.4015384615384615
EMP-016,Sales,2024-06-21,Friday,June,7.09,False,,7.728076923076923,1.0521989496743887,-0.6064223151661396,0.20153846153846153
EMP-016,Sales,2024-06-24,Monday,June,7.72,False,,7.728076923076923,1.0521989496743887,-0.007676231837546296,0.4046153846153846
EMP-016,Sales,2024-06-25,Tuesday,June,7.69,False,,7.728076923076923,1.0521989496743887,-0.03618795009128823,0.3903846153846154
EMP-016,Sales,2024-06-26,Wednesday,June,8.01,False,,7.728076923076923,1.0521989496743887,0.2679370446152983,0.4969230769230769
EMP-016,Sales,2024-06-27,Thursday,June,7.43,False,,7.728076923076923,1.0521989496743887,-0.2832895082903909,0.3007692307692308
EMP-016,Sales,2024-06-28,Friday,June,6.82,False,,7.728076923076923,1.0521989496743887,-0.8630277794498221,0.13846153846153847
EMP-035,Marketing,2024-06-03,Monday,June,7.51,False,,7.525538461538462,0.6511302773210031,-0.023863828913613213,0.4658653846153846
EMP-035,Marketing,2024-06-04,Tuesday,June,8.17,False,,7.525538461538462,0.6511302773210031,0.9897582110804267,0.7759615384615385
EMP-035,Marketing,2024-06-05,Wednesday,June,7.8,False,,7.525538461538462,0.6511302773210031,0.4215155522958891,0.6019230769230769
EMP-035,Marketing,2024-06-06,Thursday,June,7.21,False,,7.525538461538462,0.6511302773210031,-0.4846011198199946,0.3096153846153846
EMP-035,Marketing,2024-06-07,Friday,June,8.56,False,,7.525538461538462,0.6511302773210031,1.5887166892587237,0.8620192307692308
EMP-035,Marketing,2024-06-10,Monday,June,8.45,False,,7.525538461538462,0.6511302773210031,1.4197796825930487,0.8447115384615385
EMP-035,Marketing,2024-06-11,Tuesday,June,6.93,False,,7.525538461538462,0.6511302773210031,-0.9146225913326179,0.1971153846153846
EMP-035,Marketing,2024-06-12,Wednesday,June,6.27,False,,7.525538461538462,0.6511302773210031,-1.9282446313266577,0.03413461538461538
EMP-035,Marketing,2024-06-13,Thursday,June,7.95,False,,7.525538461538462,0.6511302773210031,0.6518841977490805,0.6490384615384616
EMP-035,Marketing,2024-06-14,Friday,June,8.16,False,,7.525538461538462,0.6511302773210031,0.9744003013835476,0.7735576923076923
EMP-035,Marketing,2024-06-17,Monday,June,8.8,False,,7.525538461538462,0.6511302773210031,1.9573065219838295,0.8908653846153847
EMP-035,Marketing,2024-06-18,Tuesday,June,8.36,False,,7.525538461538462,0.6511302773210031,1.2815584953211343,0.8269230769230769
